Shooter ID,Shooter position,Defender ID,Defender position,Defend Success,Shooter Cluster,Defender Cluster
203484,SG,203087,SF,0,1,3
203484,SG,203087,SF,0,1,3
203484,SG,203087,SF,0,1,3
203484,SG,203087,SF,0,1,3
203484,SG,203087,SF,1,1,3
203484,SG,203087,SF,1,1,3
203484,SG,203087,SF,1,1,3
201980,SG,203496,SF,1,2,2
203917,SG,203937,SF,1,2,1
203917,SG,203937,SF,1,2,1
2548,SG,203490,SF,0,3,3
202390,SG,1626159,SF,0,1,2
202390,SG,1626159,SF,0,1,2
202390,SG,1626159,SF,0,1,2
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
2548,SG,203490,SF,0,3,3
203078,SG,1626159,SF,1,4,2
203078,SG,1626159,SF,1,4,2
202390,SG,1626159,SF,1,1,2
203078,SG,1626159,SF,1,4,2
203078,SG,1626159,SF,1,4,2
101123,SG,203490,SF,1,1,3
202390,SG,1626159,SF,1,1,2
203078,SG,1626159,SF,1,4,2
203078,SG,1626159,SF,1,4,2
201167,SG,202083,SF,1,0,4
977,SG,203082,SF,0,2,4
977,SG,203082,SF,0,2,4
977,SG,203082,SF,0,2,4
101150,SG,203082,SF,0,3,4
977,SG,203082,SF,0,2,4
977,SG,203082,SF,0,2,4
977,SG,203082,SF,0,2,4
101150,SG,203082,SF,0,3,4
101150,SG,203082,SF,1,3,4
101150,SG,203082,SF,1,3,4
977,SG,203082,SF,1,2,4
101150,SG,203082,SF,1,3,4
203903,SG,203082,SF,1,1,4
202710,SG,203933,SF,0,3,3
1626164,SG,203503,SF,0,1,2
202710,SG,200782,SF,0,3,3
202710,SG,200782,SF,1,3,3
1626164,SG,203926,SF,1,1,4
202710,SG,200782,SF,1,3,3
1626164,SG,203503,SF,1,1,2
203114,SG,203090,SF,0,1,3
203114,SG,203090,SF,1,1,3
203114,SG,203090,SF,1,1,3
203114,SG,203090,SF,1,1,3
201564,SG,202329,SF,1,2,3
2037,SG,203952,SF,0,1,0
200755,SG,203498,SF,0,0,0
2037,SG,2419,SF,0,1,3
2037,SG,2419,SF,0,1,3
2037,SG,2419,SF,0,1,3
200755,SG,203952,SF,1,0,0
2037,SG,203952,SF,1,1,0
2037,SG,2419,SF,1,1,3
200755,SG,2419,SF,1,0,3
200755,SG,203952,SF,1,0,0
200755,SG,203952,SF,1,0,0
2037,SG,2419,SF,1,1,3
2037,SG,2419,SF,1,1,3
203897,SG,202325,SF,1,4,4
203468,SG,2544,SF,0,1,1
203459,SG,2544,SF,0,0,1
203459,SG,2544,SF,1,0,1
2747,SG,202329,SF,1,0,3
202691,SG,202331,SF,0,0,1
202691,SG,202331,SF,0,0,1
202691,SG,101139,SF,0,0,4
202691,SG,202331,SF,0,0,1
202691,SG,202331,SF,0,0,1
202691,SG,101139,SF,0,0,4
201575,SG,201978,SF,0,0,3
201575,SG,201978,SF,0,0,3
201575,SG,201978,SF,0,0,3
202691,SG,202331,SF,1,0,1
101145,SG,2738,SF,1,4,1
202691,SG,202331,SF,1,0,1
202691,SG,202331,SF,1,0,1
101145,SG,2738,SF,1,4,1
202691,SG,202331,SF,1,0,1
201575,SG,201978,SF,1,0,3
201575,SG,201978,SF,1,0,3
201575,SG,201978,SF,1,0,3
202691,SG,101139,SF,1,0,4
202691,SG,202331,SF,1,0,1
101145,SG,2738,SF,1,4,1
202691,SG,101139,SF,1,0,4
201935,SG,2207,SF,0,3,2
201977,SG,202711,SF,0,1,2
201977,SG,202711,SF,0,1,2
201935,SG,2207,SF,0,3,2
1891,SG,2207,SF,0,0,2
201935,SG,202711,SF,1,3,2
201935,SG,2207,SF,1,3,2
1891,SG,202711,SF,1,0,2
1891,SG,202711,SF,1,0,2
201935,SG,2207,SF,1,3,2
203460,SG,201145,SF,0,5,2
203460,SG,2440,SF,1,5,3
203460,SG,2440,SF,1,5,3
203079,SG,2440,SF,1,1,3
201627,SG,2440,SF,1,0,3
203115,SG,1626209,SF,1,4,2
201158,SG,204060,SF,0,1,4
201158,SG,204060,SF,0,1,4
203918,SG,200752,SF,0,1,3
201158,SG,204060,SF,1,1,4
203463,SG,202330,SF,1,1,1
202710,SG,203109,SF,0,3,1
202340,SG,203503,SF,0,1,2
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202340,SG,203503,SF,0,1,2
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,0,3,1
202710,SG,203109,SF,1,3,1
202340,SG,203503,SF,1,1,2
202340,SG,203503,SF,1,1,2
202340,SG,203503,SF,1,1,2
202340,SG,203503,SF,1,1,2
202340,SG,203503,SF,1,1,2
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202710,SG,203109,SF,1,3,1
202340,SG,203503,SF,1,1,2
202710,SG,203109,SF,1,3,1
204020,SG,203087,SF,0,4,3
2548,SG,203798,SF,0,3,2
2548,SG,203798,SF,0,3,2
2548,SG,203798,SF,1,3,2
204020,SG,203087,SF,1,4,3
101123,SG,203087,SF,1,1,3
101123,SG,203798,SF,1,1,2
2548,SG,203798,SF,1,3,2
201935,SG,203490,SF,0,3,3
201935,SG,203490,SF,0,3,3
201935,SG,202066,SF,0,3,4
201977,SG,203490,SF,0,1,3
203078,SG,201147,SF,0,4,2
203078,SG,201147,SF,0,4,2
201977,SG,202066,SF,0,1,4
203078,SG,201147,SF,1,4,2
203078,SG,201147,SF,1,4,2
203078,SG,201147,SF,1,4,2
201935,SG,203490,SF,1,3,3
203078,SG,201147,SF,1,4,2
201977,SG,203490,SF,1,1,3
202390,SG,201147,SF,1,1,2
202390,SG,201147,SF,1,1,2
201935,SG,202066,SF,1,3,4
201935,SG,202066,SF,1,3,4
1891,SG,202066,SF,1,0,4
202390,SG,201147,SF,1,1,2
201584,SG,1626169,SF,0,1,2
201584,SG,1626169,SF,0,1,2
201584,SG,1626169,SF,1,1,2
201942,SG,202695,SF,0,3,1
201980,SG,203082,SF,0,2,4
201942,SG,202695,SF,0,3,1
201942,SG,202695,SF,0,3,1
1938,SG,203082,SF,0,4,4
201942,SG,202695,SF,0,3,1
201980,SG,203082,SF,1,2,4
1938,SG,203082,SF,1,4,4
1938,SG,203082,SF,1,4,4
201942,SG,202695,SF,1,3,1
1938,SG,203082,SF,1,4,4
201942,SG,202695,SF,1,3,1
201980,SG,203082,SF,1,2,4
201980,SG,203082,SF,1,2,4
201980,SG,203082,SF,1,2,4
201564,SG,202362,SF,0,2,2
201564,SG,202362,SF,0,2,2
977,SG,203952,SF,0,2,0
203903,SG,203952,SF,0,1,0
977,SG,203952,SF,0,2,0
977,SG,203952,SF,0,2,0
977,SG,2419,SF,0,2,3
101150,SG,203498,SF,0,3,0
977,SG,203952,SF,0,2,0
201156,SG,203952,SF,0,2,0
101150,SG,203952,SF,0,3,0
201156,SG,203952,SF,0,2,0
977,SG,203952,SF,1,2,0
977,SG,2419,SF,1,2,3
977,SG,2419,SF,1,2,3
977,SG,203952,SF,1,2,0
977,SG,203952,SF,1,2,0
977,SG,203952,SF,1,2,0
977,SG,203952,SF,1,2,0
977,SG,203952,SF,1,2,0
201156,SG,203952,SF,1,2,0
101150,SG,203952,SF,1,3,0
201156,SG,2419,SF,1,2,3
201156,SG,203952,SF,1,2,0
201156,SG,203952,SF,1,2,0
203506,SG,200782,SF,0,4,3
203095,SG,200782,SF,1,1,3
201167,SG,202330,SF,0,0,1
203918,SG,2546,SF,1,1,1
201961,SG,203496,SF,0,2,2
203917,SG,202711,SF,0,2,2
203917,SG,202711,SF,1,2,2
203917,SG,202711,SF,1,2,2
200755,SG,203503,SF,0,0,2
2037,SG,203926,SF,0,1,4
202710,SG,202362,SF,0,3,2
200755,SG,203503,SF,0,0,2
202710,SG,202325,SF,0,3,4
200755,SG,203503,SF,1,0,2
200755,SG,203503,SF,1,0,2
200755,SG,203503,SF,1,0,2
200755,SG,203503,SF,1,0,2
200755,SG,203503,SF,1,0,2
202710,SG,202325,SF,1,3,4
200755,SG,203503,SF,1,0,2
202710,SG,202325,SF,1,3,4
203079,SG,203145,SF,0,1,1
203079,SG,203145,SF,0,1,1
203079,SG,203145,SF,1,1,1
203079,SG,203145,SF,1,1,1
203079,SG,203145,SF,1,1,1
203079,SG,203145,SF,1,1,1
201627,SG,200757,SF,1,0,1
203079,SG,203145,SF,1,1,1
201158,SG,202682,SF,0,1,0
201158,SG,202682,SF,1,1,0
201167,SG,200752,SF,1,0,3
101123,SG,101139,SF,0,1,4
101123,SG,201978,SF,0,1,3
2548,SG,201978,SF,0,3,3
2548,SG,201978,SF,0,3,3
2548,SG,201978,SF,0,3,3
2548,SG,101139,SF,0,3,4
101123,SG,202331,SF,0,1,1
2548,SG,101139,SF,0,3,4
101123,SG,201978,SF,1,1,3
101123,SG,201978,SF,1,1,3
2548,SG,202331,SF,1,3,1
2548,SG,202331,SF,1,3,1
2548,SG,202331,SF,1,3,1
2548,SG,101139,SF,1,3,4
101123,SG,201978,SF,1,1,3
101123,SG,202331,SF,1,1,1
2548,SG,202331,SF,1,3,1
101123,SG,101139,SF,1,1,4
203917,SG,202694,SF,0,2,3
203917,SG,1626169,SF,1,2,2
203484,SG,203960,SF,1,1,0
203917,SG,202694,SF,1,2,3
201575,SG,203109,SF,0,0,1
202323,SG,2738,SF,0,4,1
2571,SG,203109,SF,0,4,1
202323,SG,2738,SF,0,4,1
201575,SG,203109,SF,1,0,1
201575,SG,203109,SF,1,0,1
202340,SG,2738,SF,1,1,1
203114,SG,203082,SF,0,1,4
201942,SG,203507,SF,0,3,0
203114,SG,203082,SF,0,1,4
203114,SG,203082,SF,0,1,4
203114,SG,203082,SF,0,1,4
203114,SG,203082,SF,0,1,4
201942,SG,203507,SF,1,3,0
203114,SG,203082,SF,1,1,4
1626173,SG,203082,SF,1,2,4
203114,SG,203082,SF,1,1,4
2754,SG,203798,SF,0,5,2
2754,SG,203087,SF,0,5,3
201584,SG,203087,SF,1,1,3
201569,SG,202066,SF,0,1,4
201569,SG,202066,SF,0,1,4
201569,SG,202066,SF,0,1,4
202390,SG,202087,SF,0,1,3
201569,SG,203490,SF,0,1,3
201569,SG,202066,SF,0,1,4
201569,SG,202066,SF,1,1,4
201569,SG,202066,SF,1,1,4
201569,SG,202066,SF,1,1,4
201569,SG,203490,SF,1,1,3
203115,SG,203498,SF,0,4,0
203914,SG,2419,SF,0,1,3
203115,SG,203498,SF,0,4,0
203115,SG,203498,SF,0,4,0
203115,SG,2419,SF,0,4,3
203115,SG,203498,SF,1,4,0
203914,SG,2419,SF,1,1,3
203914,SG,203498,SF,1,1,0
203914,SG,2419,SF,1,1,3
203115,SG,203498,SF,1,4,0
203115,SG,203498,SF,1,4,0
203914,SG,203952,SF,1,1,0
203079,SG,202330,SF,0,1,1
203918,SG,201142,SF,0,1,1
203918,SG,201142,SF,1,1,1
203918,SG,201142,SF,1,1,1
202692,SG,201142,SF,1,3,1
203079,SG,202330,SF,1,1,1
977,SG,202695,SF,0,2,1
977,SG,202695,SF,0,2,1
977,SG,202695,SF,0,2,1
201156,SG,203937,SF,0,2,1
201156,SG,203937,SF,0,2,1
977,SG,202695,SF,1,2,1
977,SG,202695,SF,1,2,1
977,SG,202695,SF,1,2,1
201156,SG,203937,SF,1,2,1
203459,SG,203933,SF,0,0,3
200755,SG,202711,SF,0,0,2
200755,SG,202711,SF,0,0,2
2037,SG,2207,SF,0,1,2
200755,SG,202711,SF,0,0,2
200755,SG,202711,SF,0,0,2
200755,SG,202711,SF,0,0,2
2037,SG,2207,SF,0,1,2
2037,SG,2207,SF,0,1,2
200755,SG,202711,SF,1,0,2
200755,SG,202711,SF,1,0,2
200755,SG,202711,SF,1,0,2
201961,SG,202325,SF,1,2,4
2037,SG,2207,SF,1,1,2
200755,SG,202711,SF,1,0,2
202340,SG,203798,SF,0,1,2
202340,SG,203798,SF,0,1,2
202340,SG,203798,SF,0,1,2
202340,SG,203798,SF,0,1,2
202340,SG,203798,SF,0,1,2
202323,SG,203087,SF,0,4,3
202323,SG,203087,SF,0,4,3
202323,SG,203087,SF,1,4,3
203484,SG,202331,SF,0,1,1
203484,SG,202331,SF,1,1,1
1938,SG,203145,SF,0,4,1
1938,SG,203145,SF,0,4,1
1938,SG,203145,SF,1,4,1
201569,SG,203926,SF,0,1,4
202710,SG,202087,SF,0,3,3
201569,SG,203926,SF,0,1,4
201569,SG,203503,SF,1,1,2
201569,SG,203503,SF,1,1,2
201569,SG,203926,SF,1,1,4
201569,SG,203926,SF,1,1,4
202710,SG,202087,SF,1,3,3
202710,SG,202087,SF,1,3,3
201569,SG,203503,SF,1,1,2
201569,SG,203503,SF,1,1,2
202710,SG,202087,SF,1,3,3
202710,SG,202087,SF,1,3,3
201569,SG,203926,SF,1,1,4
202710,SG,202087,SF,1,3,3
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,201147,SF,0,2,2
977,SG,201147,SF,0,2,2
977,SG,201147,SF,0,2,2
201156,SG,201147,SF,0,2,2
201156,SG,201147,SF,0,2,2
201156,SG,201147,SF,0,2,2
201156,SG,2772,SF,0,2,4
101150,SG,2772,SF,0,3,4
977,SG,2772,SF,1,2,4
977,SG,2772,SF,1,2,4
977,SG,201147,SF,1,2,2
101150,SG,2772,SF,1,3,4
202390,SG,202083,SF,1,1,4
201575,SG,203507,SF,1,0,0
203114,SG,2738,SF,1,1,1
2571,SG,203507,SF,1,4,0
202691,SG,203507,SF,1,0,0
202691,SG,203507,SF,1,0,0
202691,SG,203507,SF,1,0,0
201575,SG,203507,SF,1,0,0
203114,SG,2738,SF,1,1,1
2571,SG,203507,SF,1,4,0
202691,SG,203507,SF,1,0,0
203114,SG,2738,SF,1,1,1
203459,SG,2546,SF,0,0,1
2755,SG,200782,SF,0,1,3
2755,SG,203933,SF,0,1,3
2755,SG,200782,SF,0,1,3
203897,SG,200782,SF,0,4,3
2755,SG,200782,SF,1,1,3
2755,SG,203933,SF,1,1,3
1626164,SG,203498,SF,1,1,0
202688,SG,203952,SF,1,4,0
2755,SG,200782,SF,1,1,3
101123,SG,201145,SF,0,1,2
101123,SG,2440,SF,0,1,3
2548,SG,201145,SF,0,3,2
2548,SG,2440,SF,0,3,3
101123,SG,2440,SF,0,1,3
101123,SG,2440,SF,1,1,3
101123,SG,2440,SF,1,1,3
101123,SG,2440,SF,1,1,3
2548,SG,2440,SF,1,3,3
201584,SG,1626159,SF,1,1,2
2548,SG,201145,SF,1,3,2
201942,SG,203496,SF,0,3,2
201942,SG,203496,SF,1,3,2
201942,SG,203496,SF,1,3,2
203917,SG,203082,SF,1,2,4
201942,SG,203960,SF,1,3,0
201942,SG,203496,SF,1,3,2
203917,SG,203082,SF,1,2,4
203918,SG,201142,SF,0,1,1
203918,SG,201142,SF,0,1,1
203918,SG,201142,SF,0,1,1
203460,SG,202330,SF,0,5,1
203460,SG,202330,SF,1,5,1
203918,SG,201142,SF,1,1,1
203460,SG,202330,SF,1,5,1
203918,SG,201142,SF,1,1,1
201627,SG,204060,SF,1,0,4
201627,SG,204060,SF,1,0,4
203079,SG,202330,SF,1,1,1
203918,SG,201142,SF,1,1,1
201942,SG,202331,SF,0,3,1
201942,SG,101139,SF,0,3,4
201942,SG,202331,SF,0,3,1
201942,SG,202331,SF,0,3,1
101145,SG,203082,SF,0,4,4
101145,SG,203082,SF,1,4,4
101145,SG,203082,SF,1,4,4
201942,SG,202331,SF,1,3,1
201942,SG,101139,SF,1,3,4
203095,SG,202711,SF,0,1,2
201961,SG,1626209,SF,0,2,2
203095,SG,202711,SF,1,1,2
203506,SG,202711,SF,1,4,2
201961,SG,1626209,SF,1,2,2
203095,SG,202711,SF,1,1,2
203095,SG,202711,SF,1,1,2
201961,SG,1626209,SF,1,2,2
201961,SG,1626209,SF,1,2,2
201961,SG,1626209,SF,1,2,2
2037,SG,1626169,SF,0,1,2
203085,SG,1626169,SF,0,1,2
203484,SG,202325,SF,0,1,4
2037,SG,202694,SF,0,1,3
200755,SG,1626169,SF,1,0,2
203484,SG,1718,SF,1,1,2
101123,SG,200757,SF,0,1,1
2594,SG,1626159,SF,0,0,2
101123,SG,203145,SF,0,1,1
101123,SG,200757,SF,0,1,1
101123,SG,203145,SF,0,1,1
101123,SG,203145,SF,0,1,1
2548,SG,203145,SF,1,3,1
2548,SG,203145,SF,1,3,1
101123,SG,200757,SF,1,1,1
101123,SG,203145,SF,1,1,1
2548,SG,203145,SF,1,3,1
2548,SG,203145,SF,1,3,1
101123,SG,203145,SF,1,1,1
202710,SG,203496,SF,0,3,2
203917,SG,203926,SF,0,2,4
203917,SG,203926,SF,0,2,4
202710,SG,203496,SF,1,3,2
203917,SG,203503,SF,1,2,2
202710,SG,203496,SF,1,3,2
203917,SG,203503,SF,1,2,2
202390,SG,2440,SF,0,1,3
202390,SG,2440,SF,0,1,3
201584,SG,202066,SF,0,1,4
201584,SG,1626162,SF,0,1,2
201584,SG,202066,SF,1,1,4
202390,SG,2440,SF,1,1,3
203918,SG,202695,SF,0,1,1
201980,SG,202330,SF,1,2,1
201980,SG,202330,SF,1,2,1
202692,SG,202695,SF,1,3,1
1938,SG,204060,SF,1,4,4
1938,SG,204060,SF,1,4,4
203918,SG,202695,SF,1,1,1
203115,SG,201147,SF,0,4,2
203115,SG,201147,SF,0,4,2
203115,SG,2772,SF,0,4,4
203115,SG,201147,SF,0,4,2
203115,SG,2772,SF,1,4,4
203115,SG,201147,SF,1,4,2
203115,SG,2772,SF,1,4,4
203468,SG,202087,SF,0,1,3
201569,SG,202329,SF,0,1,3
201569,SG,202329,SF,1,1,3
203468,SG,202087,SF,1,1,3
203468,SG,202087,SF,1,1,3
201569,SG,202329,SF,1,1,3
202323,SG,2544,SF,1,4,1
202340,SG,2210,SF,1,1,4
203115,SG,203952,SF,0,4,0
200751,SG,203498,SF,0,2,0
203115,SG,2419,SF,0,4,3
203115,SG,2419,SF,1,4,3
203115,SG,2419,SF,1,4,3
203115,SG,2419,SF,1,4,3
203914,SG,203952,SF,1,1,0
203463,SG,2772,SF,0,1,4
1891,SG,200752,SF,0,0,3
201935,SG,200752,SF,0,3,3
201158,SG,201147,SF,0,1,2
201935,SG,200752,SF,0,3,3
201935,SG,200752,SF,0,3,3
201935,SG,200752,SF,0,3,3
201935,SG,200752,SF,1,3,3
201158,SG,201147,SF,1,1,2
201935,SG,200752,SF,1,3,3
1891,SG,200752,SF,1,0,3
201158,SG,2772,SF,1,1,4
201935,SG,200752,SF,1,3,3
201158,SG,201147,SF,1,1,2
977,SG,203507,SF,0,2,0
201156,SG,203507,SF,0,2,0
203903,SG,203507,SF,0,1,0
977,SG,203507,SF,0,2,0
977,SG,203507,SF,0,2,0
201156,SG,203507,SF,0,2,0
977,SG,203507,SF,1,2,0
977,SG,203507,SF,1,2,0
201156,SG,203507,SF,1,2,0
101150,SG,203507,SF,1,3,0
977,SG,203507,SF,1,2,0
203506,SG,203087,SF,0,4,3
203506,SG,203087,SF,0,4,3
203095,SG,203087,SF,0,1,3
203506,SG,203087,SF,1,4,3
2548,SG,202711,SF,0,3,2
2548,SG,202711,SF,0,3,2
2548,SG,202711,SF,0,3,2
2548,SG,202711,SF,0,3,2
2548,SG,2207,SF,0,3,2
201961,SG,1626159,SF,0,2,2
101123,SG,202711,SF,0,1,2
2548,SG,202711,SF,0,3,2
2548,SG,202711,SF,0,3,2
2548,SG,202711,SF,0,3,2
201961,SG,1626159,SF,0,2,2
101123,SG,202711,SF,0,1,2
101123,SG,202711,SF,0,1,2
2548,SG,2207,SF,0,3,2
2548,SG,2207,SF,0,3,2
2548,SG,202711,SF,1,3,2
101123,SG,2207,SF,1,1,2
201961,SG,1626159,SF,1,2,2
2548,SG,202711,SF,1,3,2
201961,SG,1626159,SF,1,2,2
101123,SG,202711,SF,1,1,2
201961,SG,1626159,SF,1,2,2
2548,SG,202711,SF,1,3,2
202323,SG,1626169,SF,0,4,2
202323,SG,202694,SF,0,4,3
201167,SG,203952,SF,0,0,0
201167,SG,203952,SF,0,0,0
201167,SG,203498,SF,0,0,0
201167,SG,203952,SF,0,0,0
201167,SG,203952,SF,0,0,0
201167,SG,203498,SF,0,0,0
201167,SG,203498,SF,0,0,0
203897,SG,2546,SF,0,4,1
203897,SG,202682,SF,0,4,0
201167,SG,203952,SF,1,0,0
201167,SG,203498,SF,1,0,0
201167,SG,203952,SF,1,0,0
201167,SG,203952,SF,1,0,0
2594,SG,203496,SF,0,0,2
2594,SG,203960,SF,1,0,0
202710,SG,201145,SF,0,3,2
202710,SG,201145,SF,0,3,2
201584,SG,203503,SF,0,1,2
201584,SG,203503,SF,0,1,2
201584,SG,203503,SF,0,1,2
201584,SG,203926,SF,0,1,4
202710,SG,2440,SF,0,3,3
201584,SG,203503,SF,0,1,2
202710,SG,201145,SF,0,3,2
202710,SG,201145,SF,0,3,2
202710,SG,2440,SF,1,3,3
202710,SG,2440,SF,1,3,3
202710,SG,201145,SF,1,3,2
202710,SG,2440,SF,1,3,3
202710,SG,201145,SF,1,3,2
202710,SG,201145,SF,1,3,2
203459,SG,201142,SF,0,0,1
203459,SG,201142,SF,1,0,1
202390,SG,203937,SF,0,1,1
1938,SG,1626162,SF,1,4,2
203918,SG,201967,SF,0,1,4
201569,SG,202330,SF,1,1,1
202691,SG,200782,SF,0,0,3
201575,SG,200782,SF,0,0,3
202691,SG,200782,SF,0,0,3
202691,SG,200782,SF,0,0,3
202691,SG,203933,SF,1,0,3
201575,SG,203933,SF,1,0,3
202691,SG,203933,SF,1,0,3
202691,SG,200782,SF,1,0,3
201564,SG,202325,SF,0,2,4
203114,SG,202325,SF,0,1,4
201564,SG,202325,SF,1,2,4
203114,SG,202325,SF,1,1,4
203114,SG,202362,SF,1,1,2
203114,SG,202362,SF,1,1,2
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,0,3,2
201942,SG,203087,SF,0,3,3
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,0,3,2
201942,SG,203798,SF,1,3,2
201942,SG,203798,SF,1,3,2
202709,SG,203087,SF,1,4,3
201942,SG,203798,SF,1,3,2
201942,SG,203798,SF,1,3,2
201942,SG,203798,SF,1,3,2
201942,SG,203798,SF,1,3,2
203079,SG,2210,SF,1,1,4
203079,SG,2544,SF,1,1,1
203079,SG,2544,SF,1,1,1
203079,SG,2544,SF,1,1,1
203079,SG,2210,SF,1,1,4
977,SG,201147,SF,0,2,2
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
977,SG,2772,SF,0,2,4
101150,SG,201147,SF,0,3,2
201156,SG,201147,SF,0,2,2
977,SG,2772,SF,0,2,4
977,SG,2772,SF,1,2,4
201156,SG,201147,SF,1,2,2
977,SG,2772,SF,1,2,4
977,SG,2772,SF,1,2,4
977,SG,2772,SF,1,2,4
977,SG,2772,SF,1,2,4
203903,SG,201147,SF,1,1,2
977,SG,2772,SF,1,2,4
101145,SG,202711,SF,0,4,2
101145,SG,202711,SF,1,4,2
101145,SG,202711,SF,1,4,2
203095,SG,203090,SF,1,1,3
201167,SG,203496,SF,0,0,2
202340,SG,203145,SF,0,1,1
202340,SG,200757,SF,0,1,1
2594,SG,203109,SF,0,0,1
202340,SG,203145,SF,1,1,1
202340,SG,200757,SF,1,1,1
2594,SG,203109,SF,1,0,1
202340,SG,203145,SF,1,1,1
202340,SG,203145,SF,1,1,1
202323,SG,200757,SF,1,4,1
201942,SG,1626159,SF,0,3,2
2548,SG,203082,SF,0,3,4
2548,SG,203082,SF,0,3,4
101123,SG,203082,SF,0,1,4
201942,SG,1626159,SF,0,3,2
101123,SG,203082,SF,0,1,4
2548,SG,203082,SF,1,3,4
101123,SG,203082,SF,1,1,4
101123,SG,203082,SF,1,1,4
101123,SG,203082,SF,1,1,4
201942,SG,1626159,SF,1,3,2
101123,SG,203082,SF,1,1,4
203484,SG,203926,SF,0,1,4
202710,SG,202694,SF,0,3,3
202710,SG,202694,SF,0,3,3
202710,SG,1626169,SF,0,3,2
202734,SG,1626169,SF,0,1,2
203484,SG,203926,SF,0,1,4
202710,SG,202694,SF,0,3,3
202710,SG,202694,SF,0,3,3
202710,SG,202694,SF,0,3,3
203484,SG,203503,SF,0,1,2
202710,SG,202694,SF,0,3,3
203484,SG,203503,SF,0,1,2
203484,SG,203926,SF,1,1,4
203484,SG,203926,SF,1,1,4
202734,SG,202694,SF,1,1,3
203484,SG,203926,SF,1,1,4
202710,SG,202694,SF,1,3,3
202710,SG,202694,SF,1,3,3
203463,SG,203952,SF,0,1,0
201158,SG,203498,SF,0,1,0
203897,SG,200752,SF,0,4,3
201158,SG,2419,SF,1,1,3
203463,SG,203498,SF,1,1,0
203463,SG,203952,SF,1,1,0
1938,SG,202362,SF,0,4,2
200755,SG,202695,SF,0,0,1
200755,SG,202695,SF,0,0,1
200755,SG,202695,SF,1,0,1
201584,SG,202083,SF,1,1,4
201584,SG,202083,SF,1,1,4
203914,SG,202330,SF,0,1,1
203914,SG,202330,SF,0,1,1
203115,SG,204060,SF,0,4,4
203115,SG,202330,SF,1,4,1
203115,SG,202330,SF,1,4,1
201569,SG,200782,SF,0,1,3
201569,SG,200782,SF,1,1,3
201569,SG,200782,SF,1,1,3
202688,SG,202087,SF,1,4,3
201569,SG,200782,SF,1,1,3
201575,SG,203507,SF,0,0,0
201575,SG,203507,SF,0,0,0
203114,SG,2738,SF,0,1,1
202691,SG,203507,SF,0,0,0
202691,SG,203507,SF,0,0,0
202691,SG,203507,SF,0,0,0
201575,SG,203507,SF,0,0,0
202691,SG,203507,SF,1,0,0
201575,SG,203507,SF,1,0,0
202691,SG,203507,SF,1,0,0
201575,SG,203507,SF,1,0,0
203114,SG,2738,SF,1,1,1
203903,SG,201142,SF,0,1,1
203903,SG,201142,SF,0,1,1
101150,SG,201142,SF,0,3,1
201156,SG,201142,SF,0,2,1
201156,SG,201142,SF,1,2,1
201156,SG,201142,SF,1,2,1
201156,SG,201142,SF,1,2,1
202390,SG,203087,SF,0,1,3
202390,SG,203087,SF,1,1,3
201167,SG,203503,SF,0,0,2
202710,SG,2546,SF,0,3,1
201167,SG,203503,SF,0,0,2
201167,SG,203503,SF,0,0,2
201167,SG,203503,SF,0,0,2
201167,SG,203503,SF,1,0,2
201167,SG,203503,SF,1,0,2
201167,SG,203503,SF,1,0,2
2037,SG,2772,SF,0,1,4
201935,SG,1718,SF,0,3,2
201977,SG,202362,SF,0,1,2
201935,SG,202362,SF,1,3,2
2037,SG,201147,SF,1,1,2
2037,SG,201147,SF,1,1,2
201977,SG,202362,SF,1,1,2
201977,SG,202362,SF,1,1,2
200755,SG,2772,SF,1,0,4
200755,SG,2772,SF,1,0,4
201935,SG,1718,SF,1,3,2
2037,SG,2772,SF,1,1,4
201935,SG,202362,SF,1,3,2
201977,SG,202362,SF,1,1,2
101145,SG,201145,SF,1,4,2
203897,SG,202711,SF,0,4,2
201961,SG,203952,SF,1,2,0
2548,SG,202329,SF,0,3,3
2548,SG,202329,SF,1,3,3
203468,SG,1626159,SF,1,1,2
2548,SG,202329,SF,1,3,3
